score,perplexity,parse_ok,repetition,ascii_ratio,code_complexity,tokens,len,lang,path,chunk_id,n_chunks,repo,near_dup
45.15,,0.0,0.2575,1.0,0.4096,208,653,Xml,29_file_executable_detected/include_user_writable_folders.xml,1,1,olafhartong/sysmon-modular,False
43.28,,0.0,0.3432,1.0,0.4094,190,590,Xml,29_file_executable_detected/include_windows_remote_management.xml,1,1,olafhartong/sysmon-modular,False
11.92,,0.0,0.5947,1.0,0.219,521,1642,Xml,29_file_executable_detected/include_writable_folders.xml,1,1,olafhartong/sysmon-modular,True
45.86,,0.0,0.2119,1.0,0.4512,151,469,Xml,2_file_create_time/exclude_chrome.xml,1,1,olafhartong/sysmon-modular,False
14.95,,0.0,0.0025,1.0,0.4403,135,418,Xml,2_file_create_time/exclude_nvidia.xml,1,1,olafhartong/sysmon-modular,True
49.95,,0.0,0.0034,1.0,0.5025,100,310,Xml,2_file_create_time/exclude_onedrive.xml,1,1,olafhartong/sysmon-modular,False
14.97,,0.0,0.0038,1.0,0.5085,90,281,Xml,2_file_create_time/exclude_setups.xml,1,1,olafhartong/sysmon-modular,True
49.93,,0.0,0.0035,1.0,0.5039,97,303,Xml,2_file_create_time/exclude_slack.xml,1,1,olafhartong/sysmon-modular,False
50.0,,0.0,0.0031,1.0,0.4972,110,341,Xml,2_file_create_time/exclude_teams.xml,1,1,olafhartong/sysmon-modular,False
14.95,,0.0,0.0026,1.0,0.4473,127,394,Xml,2_file_create_time/include_executables.xml,1,1,olafhartong/sysmon-modular,True
13.28,,0.0,0.2962,1.0,0.417,191,590,Xml,2_file_create_time/include_temp_folder.xml,1,1,olafhartong/sysmon-modular,True
15.03,,0.0,0.0029,1.0,0.5009,117,363,Xml,2_file_create_time/include_users_folder.xml,1,1,olafhartong/sysmon-modular,True
50.09,,0.0,0.0021,1.0,0.4467,158,484,Xml,2_file_create_time/include_volume_shadow_copy.xml,1,1,olafhartong/sysmon-modular,False
49.95,,0.0,0.0034,1.0,0.5027,100,309,Xml,3_network_connection_initiated/exclude_dropbox.xml,1,1,olafhartong/sysmon-modular,False
14.59,,0.0,0.0762,1.0,0.511,111,344,Xml,3_network_connection_initiated/exclude_elastic.xml,1,1,olafhartong/sysmon-modular,True
49.98,,0.0,0.0033,1.0,0.5017,104,323,Xml,3_network_connection_initiated/exclude_eset.xml,1,1,olafhartong/sysmon-modular,False
50.25,,0.0,0.0074,1.0,0.5164,135,422,Xml,3_network_connection_initiated/exclude_lsass_kerberos.xml,1,1,olafhartong/sysmon-modular,False
14.04,,0.0,0.1571,1.0,0.4683,119,366,Xml,3_network_connection_initiated/exclude_microsoft_onedrive.xml,1,1,olafhartong/sysmon-modular,True
14.96,,0.0,0.0095,1.0,0.4987,106,332,Xml,3_network_connection_initiated/exclude_owncloud.xml,1,1,olafhartong/sysmon-modular,True
15.0,,0.0,0.0032,1.0,0.5012,105,326,Xml,3_network_connection_initiated/exclude_palo_alto_cortex.xml,1,1,olafhartong/sysmon-modular,True
50.39,,0.0,0.0082,1.0,0.5553,122,380,Xml,3_network_connection_initiated/exclude_rdp_over_udp.xml,1,1,olafhartong/sysmon-modular,False
12.27,,0.0,0.5,1.0,0.341,336,1040,Xml,3_network_connection_initiated/exclude_sophos.xml,1,1,olafhartong/sysmon-modular,True
49.94,,0.0,0.0035,1.0,0.5035,98,305,Xml,3_network_connection_initiated/exclude_spotify.xml,1,1,olafhartong/sysmon-modular,False
44.9,,0.0,0.2684,1.0,0.4477,174,545,Xml,3_network_connection_initiated/exclude_synology_drive.xml,1,1,olafhartong/sysmon-modular,False
14.08,,0.0,0.1598,1.0,0.4595,147,454,Xml,3_network_connection_initiated/exclude_trend_micro.xml,1,1,olafhartong/sysmon-modular,True
39.45,,0.0,0.5901,1.0,0.3195,395,1231,Xml,3_network_connection_initiated/exclude_windows_update.xml,1,1,olafhartong/sysmon-modular,False
44.04,,0.0,0.3393,1.0,0.4036,276,853,Xml,3_network_connection_initiated/include_3rd_party_remote_management.xml,1,1,olafhartong/sysmon-modular,False
49.93,,0.0,0.0034,1.0,0.4993,100,310,Xml,3_network_connection_initiated/include_bitsadmin.xml,1,1,olafhartong/sysmon-modular,False
12.59,,0.0,0.4404,1.0,0.3265,331,1022,Xml,3_network_connection_initiated/include_common_callback_ports.xml,1,1,olafhartong/sysmon-modular,True
46.72,,0.0,0.2138,1.0,0.468,245,755,Xml,3_network_connection_initiated/include_hp_critical_services.xml,1,1,olafhartong/sysmon-modular,False
15.08,,0.0,0.0025,1.0,0.4999,138,424,Xml,3_network_connection_initiated/include_hybrid_connection_manager.xml,1,1,olafhartong/sysmon-modular,True
48.91,,0.0,0.268,1.0,0.2421,819,2538,Xml,3_network_connection_initiated/include_living_off_the_land.xml,1,4,olafhartong/sysmon-modular,False
44.73,,0.0,0.446,1.0,0.1409,825,2563,Xml,3_network_connection_initiated/include_living_off_the_land.xml,2,4,olafhartong/sysmon-modular,False
12.95,,0.0,0.5339,1.0,0.161,832,2597,Xml,3_network_connection_initiated/include_living_off_the_land.xml,3,4,olafhartong/sysmon-modular,True
13.3,,0.0,0.4897,1.0,0.2474,798,2485,Xml,3_network_connection_initiated/include_living_off_the_land.xml,4,4,olafhartong/sysmon-modular,True
14.99,,0.0,0.0032,1.0,0.496,106,330,Xml,3_network_connection_initiated/include_mavinject.xml,1,1,olafhartong/sysmon-modular,True
14.45,,0.0,0.3009,1.0,0.2286,819,2512,Xml,3_network_connection_initiated/include_native_windows_tools.xml,1,3,olafhartong/sysmon-modular,True
13.9,,0.0,0.3325,1.0,0.0561,814,2506,Xml,3_network_connection_initiated/include_native_windows_tools.xml,2,3,olafhartong/sysmon-modular,True
13.7,,0.0,0.3072,1.0,0.2217,540,1663,Xml,3_network_connection_initiated/include_native_windows_tools.xml,3,3,olafhartong/sysmon-modular,True
42.38,,0.0,0.4144,1.0,0.4369,231,711,Xml,3_network_connection_initiated/include_ports_proxies.xml,1,1,olafhartong/sysmon-modular,False
13.2,,0.0,0.4447,1.0,0.2831,622,1925,Xml,3_network_connection_initiated/include_ports_suspicous.xml,1,1,olafhartong/sysmon-modular,True
13.6,,0.0,0.2518,1.0,0.4528,183,568,Xml,3_network_connection_initiated/include_psexec.xml,1,1,olafhartong/sysmon-modular,True
14.76,,0.0,0.0618,1.0,0.4513,190,582,Xml,3_network_connection_initiated/include_relaying.xml,1,1,olafhartong/sysmon-modular,True
12.32,,0.0,0.624,1.0,0.1401,812,2529,Xml,3_network_connection_initiated/include_suspicious_sources.xml,1,2,olafhartong/sysmon-modular,True
11.29,,0.0,0.6175,1.0,0.2131,327,1012,Xml,3_network_connection_initiated/include_suspicious_sources.xml,2,2,olafhartong/sysmon-modular,True
15.0,,0.0,0.003,1.0,0.4937,111,345,Xml,3_network_connection_initiated/include_syncappvpublishingserver.xml,1,1,olafhartong/sysmon-modular,True
44.35,,0.0,0.3844,1.0,0.3978,426,1296,Xml,3_network_connection_initiated/include_tor.xml,1,1,olafhartong/sysmon-modular,False
45.17,,0.0,0.2456,1.0,0.4466,153,472,Xml,3_network_connection_initiated/include_windows_remote_management.xml,1,1,olafhartong/sysmon-modular,False
44.39,,0.0,0.2816,1.0,0.4268,161,499,Xml,5_process_ended/include_users_and_temp_folders.xml,1,1,olafhartong/sysmon-modular,False
50.25,,0.0,0.0216,1.0,0.5554,138,433,Xml,6_driver_loaded_into_kernel/exclude_intel_drivers.xml,1,1,olafhartong/sysmon-modular,False
49.61,,0.0,0.0635,1.0,0.4726,228,725,Xml,6_driver_loaded_into_kernel/exclude_microsoft_drivers.xml,1,1,olafhartong/sysmon-modular,False
14.93,,0.0,0.0133,1.0,0.4717,125,391,Xml,7_image_load/exclude_cscript_scrobj.xml,1,1,olafhartong/sysmon-modular,True
15.01,,0.0,0.0268,1.0,0.4373,218,687,Xml,7_image_load/exclude_dotnet_load_powershell.xml,1,1,olafhartong/sysmon-modular,True
49.88,,0.0,0.0139,1.0,0.469,144,449,Xml,7_image_load/exclude_office_vsto_plugins.xml,1,1,olafhartong/sysmon-modular,False
39.58,,0.0,0.7281,1.0,0.3485,718,2237,Xml,7_image_load/exclude_onedrive.xml,1,1,olafhartong/sysmon-modular,False
41.4,,0.0,0.5,1.0,0.368,374,1166,Xml,7_image_load/exclude_very_verbose.xml,1,1,olafhartong/sysmon-modular,False
14.99,,0.0,0.0073,1.0,0.4718,138,426,Xml,7_image_load/include_amsi_loaded_not_powershell.xml,1,1,olafhartong/sysmon-modular,True
50.01,,0.0,0.0125,1.0,0.4652,159,495,Xml,7_image_load/include_bginfo_abuse.xml,1,1,olafhartong/sysmon-modular,False
49.86,,0.0,0.0068,1.0,0.4993,100,310,Xml,7_image_load/include_bitsproxy.xml,1,1,olafhartong/sysmon-modular,False
40.0,,0.0,0.6914,1.0,0.3382,689,2158,Xml,7_image_load/include_dotnet_load.xml,1,1,olafhartong/sysmon-modular,False
49.86,,0.0,0.0037,1.0,0.501,91,283,Xml,7_image_load/include_general_warning.xml,1,1,olafhartong/sysmon-modular,False
49.6,,0.0,0.0234,1.0,0.4919,114,358,Xml,7_image_load/include_living_off_the_land.xml,1,1,olafhartong/sysmon-modular,False
48.23,,0.0,0.0916,1.0,0.4262,166,518,Xml,7_image_load/include_macros.xml,1,1,olafhartong/sysmon-modular,False
46.5,,0.0,0.2398,1.0,0.4411,303,950,Xml,7_image_load/include_mshta_amsi_bypass.xml,1,1,olafhartong/sysmon-modular,False
45.08,,0.0,0.2477,1.0,0.4487,145,452,Xml,7_image_load/include_office_addins.xml,1,1,olafhartong/sysmon-modular,False
42.19,,0.0,0.4634,1.0,0.3726,377,1177,Xml,7_image_load/include_office_com_load.xml,1,1,olafhartong/sysmon-modular,False
43.12,,0.0,0.4015,1.0,0.3231,379,1184,Xml,7_image_load/include_office_dotnet_load.xml,1,1,olafhartong/sysmon-modular,False
42.16,,0.0,0.4946,1.0,0.2948,511,1597,Xml,7_image_load/include_office_vb_load.xml,1,1,olafhartong/sysmon-modular,False
14.98,,0.0,0.0032,1.0,0.4969,104,324,Xml,7_image_load/include_office_vsto_plugins.xml,1,1,olafhartong/sysmon-modular,True
50.16,,0.0,0.0099,1.0,0.427,201,625,Xml,7_image_load/include_office_wmi_load.xml,1,1,olafhartong/sysmon-modular,False
39.15,,0.0,0.5992,1.0,0.3055,392,1211,Xml,7_image_load/include_powershell.xml,1,1,olafhartong/sysmon-modular,False
50.14,,0.0,0.005,1.0,0.4935,134,418,Xml,7_image_load/include_printer_drivers.xml,1,1,olafhartong/sysmon-modular,False
49.88,,0.0,0.0066,1.0,0.4974,103,321,Xml,7_image_load/include_regsvc.xml,1,1,olafhartong/sysmon-modular,False
50.26,,0.0,0.0071,1.0,0.5111,140,436,Xml,7_image_load/include_rundll32_minidump.xml,1,1,olafhartong/sysmon-modular,False
14.97,,0.0,0.0065,1.0,0.4971,104,323,Xml,7_image_load/include_scheduledtask.xml,1,1,olafhartong/sysmon-modular,True
47.46,,0.0,0.1277,1.0,0.4501,142,439,Xml,7_image_load/include_squiblydoo.xml,1,1,olafhartong/sysmon-modular,False
39.68,,0.0,0.6981,1.0,0.1366,828,2550,Xml,7_image_load/include_suspicious_location.xml,1,2,olafhartong/sysmon-modular,False
12.19,,0.0,0.4354,1.0,0.3011,182,558,Xml,7_image_load/include_suspicious_location.xml,2,2,olafhartong/sysmon-modular,True
49.89,,0.0,0.01,1.0,0.5113,102,317,Xml,7_image_load/include_urlmonitor.xml,1,1,olafhartong/sysmon-modular,False
49.92,,0.0,0.0062,1.0,0.4946,109,339,Xml,7_image_load/include_wmi.xml,1,1,olafhartong/sysmon-modular,False
43.66,,0.0,0.3554,1.0,0.3201,336,1043,Xml,8_create_remote_thread/exclude_generic_windows_processes.xml,1,1,olafhartong/sysmon-modular,False
49.9,,0.0,0.0088,1.0,0.4497,149,468,Xml,8_create_remote_thread/exclude_google_chrome.xml,1,1,olafhartong/sysmon-modular,False
49.9,,0.0,0.0089,1.0,0.4512,148,463,Xml,8_create_remote_thread/exclude_wmi.xml,1,1,olafhartong/sysmon-modular,False
45.32,,0.0,0.2354,1.0,0.4506,143,445,Xml,8_create_remote_thread/include_all.xml,1,1,olafhartong/sysmon-modular,False
50.12,,0.0,0.0078,1.0,0.4079,207,654,Xml,9_raw_access_read/include_general_commment.xml,1,1,olafhartong/sysmon-modular,False
46.91,,0.0,0.1815,1.0,0.2515,659,2578,Markdown,README.md,1,6,olafhartong/sysmon-modular,False
49.17,,0.0,0.1114,1.0,0.41,643,2529,Markdown,README.md,2,6,olafhartong/sysmon-modular,False
48.61,,0.0,0.1237,1.0,0.3742,637,2498,Markdown,README.md,3,6,olafhartong/sysmon-modular,False
48.88,,0.0,0.1362,1.0,0.4224,653,2571,Markdown,README.md,4,6,olafhartong/sysmon-modular,False
50.17,,0.0,0.067,0.9992,0.4333,640,2522,Markdown,README.md,5,6,olafhartong/sysmon-modular,False
42.7,,0.0,0.1235,0.9871,0.2571,237,931,Markdown,README.md,6,6,olafhartong/sysmon-modular,False
44.9,,0.0,0.0736,1.0,0.3621,267,1048,Markdown,attack_matrix/README.md,1,1,olafhartong/sysmon-modular,False
43.55,,0.0,0.0,1.0,0.3013,73,289,Markdown,config_lists/default_list/default_list.md,1,1,olafhartong/sysmon-modular,False
43.03,,0.0,0.5153,1.0,0.1119,811,2595,Xml,config_lists/default_list/default_list_config.xml,1,109,olafhartong/sysmon-modular,False
46.46,,0.0,0.4006,1.0,0.2686,822,2572,Xml,config_lists/default_list/default_list_config.xml,2,109,olafhartong/sysmon-modular,False
13.73,,0.0,0.3807,1.0,0.1327,800,2488,Xml,config_lists/default_list/default_list_config.xml,3,109,olafhartong/sysmon-modular,True
13.48,,0.0,0.4832,1.0,0.2945,818,2551,Xml,config_lists/default_list/default_list_config.xml,4,109,olafhartong/sysmon-modular,True
13.36,,0.0,0.4665,1.0,0.1796,819,2556,Xml,config_lists/default_list/default_list_config.xml,5,109,olafhartong/sysmon-modular,True
12.96,,0.0,0.5618,1.0,0.2691,819,2563,Xml,config_lists/default_list/default_list_config.xml,6,109,olafhartong/sysmon-modular,True
12.46,,0.0,0.6187,1.0,0.1824,822,2573,Xml,config_lists/default_list/default_list_config.xml,7,109,olafhartong/sysmon-modular,True
13.12,,0.0,0.4974,1.0,0.1642,811,2549,Xml,config_lists/default_list/default_list_config.xml,8,109,olafhartong/sysmon-modular,True
13.53,,0.0,0.4887,1.0,0.3225,825,2582,Xml,config_lists/default_list/default_list_config.xml,9,109,olafhartong/sysmon-modular,True
12.86,,0.0,0.569,1.0,0.252,806,2531,Xml,config_lists/default_list/default_list_config.xml,10,109,olafhartong/sysmon-modular,True
13.75,,0.0,0.4258,1.0,0.2563,818,2571,Xml,config_lists/default_list/default_list_config.xml,11,109,olafhartong/sysmon-modular,True
13.56,,0.0,0.472,1.0,0.2712,839,2620,Xml,config_lists/default_list/default_list_config.xml,12,109,olafhartong/sysmon-modular,True
12.61,,0.0,0.5843,1.0,0.1655,812,2542,Xml,config_lists/default_list/default_list_config.xml,13,109,olafhartong/sysmon-modular,True
12.7,,0.0,0.5676,1.0,0.1724,804,2500,Xml,config_lists/default_list/default_list_config.xml,14,109,olafhartong/sysmon-modular,True
11.49,,0.0,0.7399,1.0,0.0342,844,2650,Xml,config_lists/default_list/default_list_config.xml,15,109,olafhartong/sysmon-modular,True
12.1,,0.0,0.6643,1.0,0.1342,827,2593,Xml,config_lists/default_list/default_list_config.xml,16,109,olafhartong/sysmon-modular,True
11.37,,0.0,0.749,1.0,0.0339,818,2570,Xml,config_lists/default_list/default_list_config.xml,17,109,olafhartong/sysmon-modular,True
12.85,,0.0,0.5489,1.0,0.1735,820,2563,Xml,config_lists/default_list/default_list_config.xml,18,109,olafhartong/sysmon-modular,True
13.0,,0.0,0.5068,1.0,0.135,810,2530,Xml,config_lists/default_list/default_list_config.xml,19,109,olafhartong/sysmon-modular,True
12.83,,0.0,0.5525,1.0,0.1703,821,2570,Xml,config_lists/default_list/default_list_config.xml,20,109,olafhartong/sysmon-modular,True
11.97,,0.0,0.71,1.0,0.2096,824,2575,Xml,config_lists/default_list/default_list_config.xml,21,109,olafhartong/sysmon-modular,True
12.85,,0.0,0.5413,1.0,0.1493,820,2549,Xml,config_lists/default_list/default_list_config.xml,22,109,olafhartong/sysmon-modular,True
13.17,,0.0,0.4986,1.0,0.1989,804,2529,Xml,config_lists/default_list/default_list_config.xml,23,109,olafhartong/sysmon-modular,True
14.41,,0.0,0.3491,1.0,0.3267,842,2614,Xml,config_lists/default_list/default_list_config.xml,24,109,olafhartong/sysmon-modular,True
12.39,,0.0,0.6162,1.0,0.1633,806,2520,Xml,config_lists/default_list/default_list_config.xml,25,109,olafhartong/sysmon-modular,True
12.69,,0.0,0.6539,1.0,0.4094,817,2553,Xml,config_lists/default_list/default_list_config.xml,26,109,olafhartong/sysmon-modular,True
13.23,,0.0,0.5222,1.0,0.2872,817,2542,Xml,config_lists/default_list/default_list_config.xml,27,109,olafhartong/sysmon-modular,True
13.6,,0.0,0.5114,1.0,0.4288,823,2570,Xml,config_lists/default_list/default_list_config.xml,28,109,olafhartong/sysmon-modular,True
13.2,,0.0,0.5305,1.0,0.2679,839,2606,Xml,config_lists/default_list/default_list_config.xml,29,109,olafhartong/sysmon-modular,True
13.0,,0.0,0.5604,1.0,0.304,802,2493,Xml,config_lists/default_list/default_list_config.xml,30,109,olafhartong/sysmon-modular,True
43.39,,0.0,0.5514,1.0,0.2549,826,2582,Xml,config_lists/default_list/default_list_config.xml,31,109,olafhartong/sysmon-modular,False
12.95,,0.0,0.5632,1.0,0.2771,810,2523,Xml,config_lists/default_list/default_list_config.xml,32,109,olafhartong/sysmon-modular,True
13.7,,0.0,0.4469,1.0,0.247,856,2661,Xml,config_lists/default_list/default_list_config.xml,33,109,olafhartong/sysmon-modular,True
12.49,,0.0,0.635,1.0,0.2458,823,2567,Xml,config_lists/default_list/default_list_config.xml,34,109,olafhartong/sysmon-modular,True
12.87,,0.0,0.5685,1.0,0.256,807,2514,Xml,config_lists/default_list/default_list_config.xml,35,109,olafhartong/sysmon-modular,True
13.79,,0.0,0.4213,1.0,0.2522,827,2558,Xml,config_lists/default_list/default_list_config.xml,36,109,olafhartong/sysmon-modular,True
13.09,,0.0,0.5409,1.0,0.287,805,2510,Xml,config_lists/default_list/default_list_config.xml,37,109,olafhartong/sysmon-modular,True
44.59,,0.0,0.495,1.0,0.2402,847,2628,Xml,config_lists/default_list/default_list_config.xml,38,109,olafhartong/sysmon-modular,False
12.07,,0.0,0.714,1.0,0.2641,830,2509,Xml,config_lists/default_list/default_list_config.xml,39,109,olafhartong/sysmon-modular,True
12.82,,0.0,0.5844,1.0,0.2781,808,2509,Xml,config_lists/default_list/default_list_config.xml,40,109,olafhartong/sysmon-modular,True
44.6,,0.0,0.4939,1.0,0.2367,848,2632,Xml,config_lists/default_list/default_list_config.xml,41,109,olafhartong/sysmon-modular,False
12.09,,0.0,0.6728,1.0,0.1802,808,2516,Xml,config_lists/default_list/default_list_config.xml,42,109,olafhartong/sysmon-modular,True
13.88,,0.0,0.4152,1.0,0.2862,818,2528,Xml,config_lists/default_list/default_list_config.xml,43,109,olafhartong/sysmon-modular,True
12.64,,0.0,0.6069,1.0,0.2663,801,2496,Xml,config_lists/default_list/default_list_config.xml,44,109,olafhartong/sysmon-modular,True
13.04,,0.0,0.5697,1.0,0.3485,805,2505,Xml,config_lists/default_list/default_list_config.xml,45,109,olafhartong/sysmon-modular,True
12.48,,0.0,0.6887,1.0,0.4269,805,2512,Xml,config_lists/default_list/default_list_config.xml,46,109,olafhartong/sysmon-modular,True
13.05,,0.0,0.5348,1.0,0.2554,801,2505,Xml,config_lists/default_list/default_list_config.xml,47,109,olafhartong/sysmon-modular,True
13.41,,0.0,0.4957,1.0,0.2348,866,2695,Xml,config_lists/default_list/default_list_config.xml,48,109,olafhartong/sysmon-modular,True
13.09,,0.0,0.5322,1.0,0.2205,836,2590,Xml,config_lists/default_list/default_list_config.xml,49,109,olafhartong/sysmon-modular,True
13.3,,0.0,0.5154,1.0,0.2835,829,2575,Xml,config_lists/default_list/default_list_config.xml,50,109,olafhartong/sysmon-modular,True
12.94,,0.0,0.5538,1.0,0.2366,814,2551,Xml,config_lists/default_list/default_list_config.xml,51,109,olafhartong/sysmon-modular,True
13.08,,0.0,0.542,1.0,0.2703,815,2542,Xml,config_lists/default_list/default_list_config.xml,52,109,olafhartong/sysmon-modular,True
12.19,,0.0,0.6844,1.0,0.2561,813,2500,Xml,config_lists/default_list/default_list_config.xml,53,109,olafhartong/sysmon-modular,True
43.01,,0.0,0.5735,1.0,0.2608,829,2581,Xml,config_lists/default_list/default_list_config.xml,54,109,olafhartong/sysmon-modular,False
12.06,,0.0,0.6805,1.0,0.1583,831,2589,Xml,config_lists/default_list/default_list_config.xml,55,109,olafhartong/sysmon-modular,True
12.32,,0.0,0.616,1.0,0.0935,832,2589,Xml,config_lists/default_list/default_list_config.xml,56,109,olafhartong/sysmon-modular,True
12.12,,0.0,0.6856,1.0,0.2411,802,2497,Xml,config_lists/default_list/default_list_config.xml,57,109,olafhartong/sysmon-modular,True
13.19,,0.0,0.5121,1.0,0.2578,800,2486,Xml,config_lists/default_list/default_list_config.xml,58,109,olafhartong/sysmon-modular,True
14.15,,0.0,0.3727,1.0,0.3091,807,2511,Xml,config_lists/default_list/default_list_config.xml,59,109,olafhartong/sysmon-modular,True
13.87,,0.0,0.411,1.0,0.2912,801,2515,Xml,config_lists/default_list/default_list_config.xml,60,109,olafhartong/sysmon-modular,True
45.25,,0.0,0.4752,1.0,0.2993,831,2598,Xml,config_lists/default_list/default_list_config.xml,61,109,olafhartong/sysmon-modular,False
12.49,,0.0,0.6873,1.0,0.4253,807,2504,Xml,config_lists/default_list/default_list_config.xml,62,109,olafhartong/sysmon-modular,True
47.6,,0.0,0.3496,1.0,0.292,817,2533,Xml,config_lists/default_list/default_list_config.xml,63,109,olafhartong/sysmon-modular,False
11.9,,0.0,0.6778,1.0,0.0651,835,2595,Xml,config_lists/default_list/default_list_config.xml,64,109,olafhartong/sysmon-modular,True
45.58,,0.0,0.4324,1.0,0.2518,806,2516,Xml,config_lists/default_list/default_list_config.xml,65,109,olafhartong/sysmon-modular,False
14.33,,0.0,0.3345,1.0,0.2742,814,2539,Xml,config_lists/default_list/default_list_config.xml,66,109,olafhartong/sysmon-modular,True
13.51,,0.0,0.4891,1.0,0.3116,827,2590,Xml,config_lists/default_list/default_list_config.xml,67,109,olafhartong/sysmon-modular,True
46.18,,0.0,0.4062,1.0,0.2686,802,2527,Xml,config_lists/default_list/default_list_config.xml,68,109,olafhartong/sysmon-modular,False
12.55,,0.0,0.6472,1.0,0.3194,819,2556,Xml,config_lists/default_list/default_list_config.xml,69,109,olafhartong/sysmon-modular,True
13.33,,0.0,0.4682,1.0,0.1723,819,2566,Xml,config_lists/default_list/default_list_config.xml,70,109,olafhartong/sysmon-modular,True
12.93,,0.0,0.5576,1.0,0.2539,806,2523,Xml,config_lists/default_list/default_list_config.xml,71,109,olafhartong/sysmon-modular,True
43.51,,0.0,0.5418,1.0,0.2593,814,2539,Xml,config_lists/default_list/default_list_config.xml,72,109,olafhartong/sysmon-modular,False
14.33,,0.0,0.3589,1.0,0.3557,807,2524,Xml,config_lists/default_list/default_list_config.xml,73,109,olafhartong/sysmon-modular,True
13.0,,0.0,0.5988,1.0,0.4157,806,2526,Xml,config_lists/default_list/default_list_config.xml,74,109,olafhartong/sysmon-modular,True
43.35,,0.0,0.6018,1.0,0.4316,801,2505,Xml,config_lists/default_list/default_list_config.xml,75,109,olafhartong/sysmon-modular,False
12.95,,0.0,0.6,1.0,0.3728,822,2566,Xml,config_lists/default_list/default_list_config.xml,76,109,olafhartong/sysmon-modular,True
14.86,,0.0,0.2882,1.0,0.4011,816,2559,Xml,config_lists/default_list/default_list_config.xml,77,109,olafhartong/sysmon-modular,True
13.66,,0.0,0.4899,1.0,0.4184,804,2498,Xml,config_lists/default_list/default_list_config.xml,78,109,olafhartong/sysmon-modular,True
13.36,,0.0,0.5504,1.0,0.4498,804,2505,Xml,config_lists/default_list/default_list_config.xml,79,109,olafhartong/sysmon-modular,True
12.91,,0.0,0.6599,1.0,0.5326,821,2562,Xml,config_lists/default_list/default_list_config.xml,80,109,olafhartong/sysmon-modular,True
13.09,,0.0,0.6047,1.0,0.4615,819,2551,Xml,config_lists/default_list/default_list_config.xml,81,109,olafhartong/sysmon-modular,True
13.19,,0.0,0.5937,1.0,0.4951,804,2502,Xml,config_lists/default_list/default_list_config.xml,82,109,olafhartong/sysmon-modular,True
12.94,,0.0,0.599,1.0,0.3828,807,2537,Xml,config_lists/default_list/default_list_config.xml,83,109,olafhartong/sysmon-modular,True
13.01,,0.0,0.619,1.0,0.485,803,2507,Xml,config_lists/default_list/default_list_config.xml,84,109,olafhartong/sysmon-modular,True
13.76,,0.0,0.4909,1.0,0.4644,810,2536,Xml,config_lists/default_list/default_list_config.xml,85,109,olafhartong/sysmon-modular,True
12.42,,0.0,0.6742,1.0,0.3517,804,2484,Xml,config_lists/default_list/default_list_config.xml,86,109,olafhartong/sysmon-modular,True
11.64,,0.0,0.7943,1.0,0.308,815,2500,Xml,config_lists/default_list/default_list_config.xml,87,109,olafhartong/sysmon-modular,True
11.54,,0.0,0.809,1.0,0.303,816,2492,Xml,config_lists/default_list/default_list_config.xml,88,109,olafhartong/sysmon-modular,True
11.62,,0.0,0.7988,1.0,0.3244,807,2476,Xml,config_lists/default_list/default_list_config.xml,89,109,olafhartong/sysmon-modular,True
11.64,,0.0,0.7991,1.0,0.2947,838,2559,Xml,config_lists/default_list/default_list_config.xml,90,109,olafhartong/sysmon-modular,True
45.12,,0.0,0.5148,1.0,0.4073,824,2578,Xml,config_lists/default_list/default_list_config.xml,91,109,olafhartong/sysmon-modular,False
14.77,,0.0,0.2797,1.0,0.3153,826,2551,Xml,config_lists/default_list/default_list_config.xml,92,109,olafhartong/sysmon-modular,True
14.05,,0.0,0.3935,1.0,0.3282,803,2494,Xml,config_lists/default_list/default_list_config.xml,93,109,olafhartong/sysmon-modular,True
13.34,,0.0,0.504,1.0,0.2928,811,2534,Xml,config_lists/default_list/default_list_config.xml,94,109,olafhartong/sysmon-modular,True
13.13,,0.0,0.5062,1.0,0.1978,808,2519,Xml,config_lists/default_list/default_list_config.xml,95,109,olafhartong/sysmon-modular,True
14.01,,0.0,0.3775,1.0,0.2612,802,2485,Xml,config_lists/default_list/default_list_config.xml,96,109,olafhartong/sysmon-modular,True
14.03,,0.0,0.3747,1.0,0.2482,813,2511,Xml,config_lists/default_list/default_list_config.xml,97,109,olafhartong/sysmon-modular,True
13.84,,0.0,0.3678,1.0,0.1347,811,2509,Xml,config_lists/default_list/default_list_config.xml,98,109,olafhartong/sysmon-modular,True
13.09,,0.0,0.5472,1.0,0.2953,812,2525,Xml,config_lists/default_list/default_list_config.xml,99,109,olafhartong/sysmon-modular,True
43.45,,0.0,0.5121,1.0,0.1429,829,2576,Xml,config_lists/default_list/default_list_config.xml,100,109,olafhartong/sysmon-modular,False
12.75,,0.0,0.5638,1.0,0.1539,831,2563,Xml,config_lists/default_list/default_list_config.xml,101,109,olafhartong/sysmon-modular,True
47.3,,0.0,0.4021,1.0,0.4266,800,2498,Xml,config_lists/default_list/default_list_config.xml,102,109,olafhartong/sysmon-modular,False
43.31,,0.0,0.5688,1.0,0.3182,808,2530,Xml,config_lists/default_list/default_list_config.xml,103,109,olafhartong/sysmon-modular,False
13.06,,0.0,0.5521,1.0,0.3083,801,2503,Xml,config_lists/default_list/default_list_config.xml,104,109,olafhartong/sysmon-modular,True
